n_cells_i,rtc_mean,rtc_std,stc_mean,stc_std,immune_mean,immune_std
5,469.3333333333333,165.2358583627927,1.6666666666666667,0.4714045207910317,4.666666666666667,5.9066817155564495
10,164.66666666666666,232.87383327076967,0.3333333333333333,0.4714045207910317,59.666666666666664,31.09483701338357
20,364.3333333333333,71.16334886879778,1.3333333333333333,0.4714045207910317,20.333333333333332,4.784233364802441
